URL,Type,Status Code,Replacement URL,Priority,Decision Confidence,GSC Indexing Blocker,Top Inlink Sources,Notes,Implementation Notes
https://tokentopnews.com/sharplink-acquires-475-million-ethereum/N/A,post,404,,Critical,High,,/sharplink-acquires-475-million-ethereum/ (2),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/sharplink-gaming-ethereum-market-reaction/N/A,post,404,,Critical,High,,/sharplink-gaming-ethereum-market-reaction/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/singapore-dtsp-act-market-exodus/URL,post,404,,Critical,High,,/singapore-dtsp-act-market-exodus/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/sol-and-btc-price-predictions-go-uncertain-amid-market-turmoil-yet-apemars-raised-371k-one-of-the-best-altcoins-to-invest-in-2026/,post,404,,Critical,High,,/binance-spot-delists-bifi-fio-fun-mdt-oxt-wan/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/sol-news-today-solana-struggles-at-50-day-ma-resistance-litecoin-loses-momentum-while-apemars-sells-23b-tokens-in-stage-15-as-the-next-100x-coin/,post,404,,Critical,High,,/michael-saylor-strategy-estimated-bitcoin-buy-after-market-open/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/solana-foundation-announces-new-security-audit-system-for-protocols/,post,404,,Critical,High,,/morgan-stanley-spot-bitcoin-etf-may-begin-trading-this-week/ (1) | /apr-7-bitcoin-etf-net-flows-ethereum-etf-update/ (1) | /binance-41st-proof-of-reserves-report-april-1-btc-holdings/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/solana-whale-binance-withdrawal-staking/N/A,post,404,,Critical,High,,/solana-whale-binance-withdrawal-staking/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/solo-miner-hits-bitcoin-block-reward-of-3-128-btc-worth-222012/,post,404,,Critical,High,,/bhutan-transferred-23m-btc-holdings-down-70-percent/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
"https://tokentopnews.com/spk-token-surges-market-cap-stabilizes/SPK%20Token%20Surges%2023%,%20Market%20Cap%20Hits%20$82%20Million",post,403,,Critical,High,,/spk-token-surges-market-cap-stabilizes/ (1),,Manual review required.
https://tokentopnews.com/spot-bitcoin-etfs-shed-296m-in-a-week-as-ethereum-etfs-extend-outflow-streak/,post,404,,Critical,High,,/based-binance-alpha-listing/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/spot-bitcoin-etfs-shed-296m-week-ethereum-etfs-extend-outflow-streak/,post,404,,Critical,High,,/trust-wallet-prediction-markets-myriad-polymarket/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/strategy-buys-4871-btc-bitcoin-holdings-reach-766970/,post,404,,Critical,High,,/eth-whale-50000-eth-20x-long-111-9m/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/strategy-buys-bitcoin-holdings-reach-766970/,post,404,,Critical,High,,/polymarket-protocol-upgrade-pusd-official-documentation/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/strategy-reports-14-46b-bitcoin-loss-buys-4871-more-btc/,post,404,,Critical,High,,/morgan-stanley-spot-bitcoin-etf-may-begin-trading-this-week/ (1) | /solana-foundation-security-audit-system-protocols/ (1) | /binance-41st-proof-of-reserves-report-april-1-btc-holdings/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/strategy-strc-7000-btc-extreme-fear/,post,404,,Critical,High,,/bitcoin-spot-etfs-471m-net-inflow-april-6-sosovalue/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/strategy-strc-proceeds-could-buy-16800-btc-in-a-week/,post,404,,Critical,High,,/ai-stablecoin-adoption-expanding-crypto-use/ (1) | /btc-bitcoin-pumping-above-73700-nearing-74000/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/strive-asset-management-bitcoin-treasury-merger/bitcoin-graph.jpg,post,404,,Critical,High,,/strive-asset-management-bitcoin-treasury-merger/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/sui-robinhood-listing-accident/link-to-source,post,404,,Critical,High,,/sui-robinhood-listing-accident/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/the-week-on-chain-14-2026-bitcoin-rebounds-to-72k-in-a-bearish-setup/,post,404,,Critical,High,,/first-ever-bitcoin-rubiks-cube-official-launch/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/token-issuance-failure-rates-hit-record-highs-21shares-researcher-says/,post,404,,Critical,High,,/amber-ceo-michael-wu-ftx-collapse-biggest-setback-of-my-life/ (1) | /bitcoin-etf-flows-73m-inflow/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/tokenomist-apt-baby-lead-5m-token-unlocks-in-next-7-days/,post,404,,Critical,High,,/bitcoin-spot-etfs-471m-net-inflow-april-6-sosovalue/ (1) | /circle-mints-3-25b-usdc-on-solana-in-7-days/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/tokenomist-apt-baby-lead-5m-token-unlocks-next-7-days/,post,404,,Critical,High,,/mara-bitcoin-transfer-april-7-2026/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/tommy-shaughnessy-criticizes-circle-over-usdc-freeze-in-drift-exploit/,post,404,,Critical,High,,/machi-big-brother-eth-liquidation-risk-hyperliquid/ (1) | /drift-protocol-exploiter-buys-1195-eth-holds-130262-eth/ (1) | /safe-safenet-launch-what-was-announced-and-what-changed/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/top-5-crypto-news-for-the-last-24-hours-blockstream-markets-and-more/,post,404,,Critical,High,,/charles-schwab-plans-spot-bitcoin-trading/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/top-5-crypto-news-for-the-last-24-hours-mstr-buys-7300-btc/,post,404,,Critical,High,,/iran-crypto-payments-shipping-sanctions-chainalysis/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/top-5-crypto-news-in-24-hours-dot-bridge-exploit-leads-roundup/,post,404,,Critical,High,,/upbit-canton-cc-listing-krw-btc-usdt/ (1) | /bybit-launches-44-new-stock-cfds-blackrock-bitcoin-etf-ibit/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/top-5-crypto-news-in-24-hours-metaplanets-100000-btc-goal-and-circle-mint-update/,post,404,,Critical,High,,/binance-adds-new-spot-trading-pairs-april-6-2026/ (1) | /eth-fear-and-greed-index-neutral-45/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/top-5-crypto-news-last-24-hours-mstr-buys-7300-btc/,post,404,,Critical,High,,/chainalysis-stablecoin-economic-volume-719t-2035/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/top-projects/,post,404,,Critical,High,,/5-best-crypto-mining-apps-in-2025-mine-bitcoin-safely-with-free-and-paid-options/ (2),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/tron-expands-defi-cardano-strengthens-staking-while-apemars-stage-16-targets-2300-roi-is-it-the-best-crypto-presale/,post,404,,Critical,High,,/bitcoin-short-squeeze-74k-resistance-negative-funding/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/trump-emotions-us-russia-relations-unverified/trump-us-russia-relations-unverified-claim,post,404,,Critical,High,,/trump-emotions-us-russia-relations-unverified/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/trump-federal-reserve-chair-bitcoin-downturn/URL,post,404,,Critical,High,,/trump-federal-reserve-chair-bitcoin-downturn/ (4),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/trump-semiconductor-tariff-increase/N/A,post,404,,Critical,High,,/trump-semiconductor-tariff-increase/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/trump-strait-of-hormuz-blockade-order-hits-crypto-market-sentiment/,post,404,,Critical,High,,/trader-0x3386-25x-eth-short-6700-eth-14-71m/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/trump-tariff-letter-eu-announcement/URL,post,404,,Critical,High,,/trump-tariff-letter-eu-announcement/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/trump-team-transfer-tokens-binance/N/A,post,404,,Critical,High,,/trump-team-transfer-tokens-binance/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/trust-wallet-prediction-markets-go-live-with-myriad/,post,404,,Critical,High,,/bitcoin-etf-flows-73m-inflow/ (1) | /token-issuance-failure-rates-record-highs-21shares-darius-moukhtar-ethcc/ (1) | /dubai-crypto-derivatives-rules-exchange-trading/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/u-s-federal-housing-director-says-bitcoin-is-making-homes-more-affordable/,post,404,,Critical,High,,/morgan-stanley-spot-bitcoin-etf-cheapest-fee/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/upbit-to-list-canton-cc-on-krw-btc-and-usdt-markets/,post,404,,Critical,High,,/tether-launches-self-custodial-tether-wallet-for-end-users/ (1) | /ethereum-climbs-2391-eth-strengthens-against-bitcoin/ (1) | /crypto-creators-influencers-non-kyc-exchange-partnership/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/us-stock-indexes-crypto-stocks-rebound/url_placeholder,post,404,,Critical,High,,/us-stock-indexes-crypto-stocks-rebound/ (2),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/us-treasury-tariff-increase-warning/N/A,post,404,,Critical,High,,/us-treasury-tariff-increase-warning/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/usd0-phishing-loss-claims-market-impact/N/A,post,404,,Critical,High,,/usd0-phishing-loss-claims-market-impact/ (4),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/vanguards-bitcoin-u-turn-from-never-on-etfs-to-bitcoin-trading-in-2025/,post,404,,Critical,High,,/eth-fear-and-greed-index-neutral-45/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/whale-increases-hype-usdc-deposit/N/A,post,404,,Critical,High,,/whale-increases-hype-usdc-deposit/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/whale-sells-8000-eth-profits-millions/source%20URL,post,404,,Critical,High,,/whale-sells-8000-eth-profits-millions/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/why-bitcoin-still-looks-defensive-exchange-reserve-comparison/,post,404,,Critical,High,,/jiang-zhuoer-shorted-eth-short-to-medium-term/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/willy-woo-on-chain-models-put-bitcoin-bottom-range-at-46k-54k/,post,404,,Critical,High,,/based-binance-alpha-listing/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/wp-content/uploads/2021/12/polygon-matic-feature-950x500-1.jpg,post,522,,Critical,High,,/post-sitemap.xml (2) | /unannounced-hard-fork-on-polygon-what-happened/ (1),Non-indexable URL appears in sitemap export,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/wp-content/uploads/2025/05/oncade-4m-seed-funding-a16z.png,post,522,,Critical,High,,/oncade-4m-funding-a16z-gaming/ (2) | /post-sitemap3.xml (2) | /cryptocurrency-news/page/133/ (1),Non-indexable URL appears in sitemap export,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/wp-content/uploads/2025/05/standard-chartered-bitcoin-2028-prediction.png,post,522,,Critical,High,,/standard-chartered-bitcoin-500k-2028-prediction/ (2) | /post-sitemap3.xml (2) | /cryptocurrency-news/page/140/ (1),Non-indexable URL appears in sitemap export,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/wp-content/uploads/2025/06/bitcoin-open-interest-decline.png,post,522,,Critical,High,,/bitcoin-open-interest-drops-below-72-billion/ (2) | /post-sitemap3.xml (2) | /cryptocurrency-news/page/128/ (1),Non-indexable URL appears in sitemap export,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/wp-content/uploads/2025/07/bitcoin-market-resistance-levels.png,post,522,,Critical,High,,/bitcoin-resistance-levels-at-115k-223k/ (2) | /post-sitemap5.xml (2) | /cryptocurrency-news/page/96/ (1),Non-indexable URL appears in sitemap export,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/wp-content/uploads/2025/07/trump-urges-fed-lower-rates.png,post,522,,Critical,High,,/trump-urges-powell-lower-rates/ (2) | /post-sitemap6.xml (2),Non-indexable URL appears in sitemap export,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/wp-content/uploads/2025/07/vert-capital-tokenizes-1-billion-assets.png,post,522,,Critical,High,,/vert-capital-tokenizes-assets-xdc-network/ (2) | /post-sitemap6.xml (2),Non-indexable URL appears in sitemap export,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/wp-content/uploads/2025/08/boya-acquires-290-bitcoins-800x450.png,post,522,,Critical,High,,/cryptocurrency-news/page/59/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/wp-content/uploads/2025/08/metaplanet-microstrategy-bitcoin-800x450.png,post,522,,Critical,High,,/cryptocurrency-news/page/59/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/wp-content/uploads/2025/10/5-Best-Crypto-Mining-Apps-in-2025-Mine-Bitcoin-Safely-with-Free-and-Paid-Options-1024x576.png,post,522,,Critical,High,,/5-best-crypto-mining-apps-in-2025-mine-bitcoin-safely-with-free-and-paid-options/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/wp-content/uploads/2025/10/stripe-backed-tempo-secures-500m-file-800x450.jpeg,post,522,,Critical,High,,/cryptocurrency-news/page/38/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/wp-content/uploads/2025/11/image-2.jpeg,post,522,,Critical,High,,/post-sitemap9.xml (1),Non-indexable URL appears in sitemap export,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/wp-content/uploads/2025/11/image-23.jpeg,post,522,,Critical,High,,/post-sitemap9.xml (1),Non-indexable URL appears in sitemap export,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/wp-content/uploads/2025/11/image-745-1024x232.png,post,522,,Critical,High,,/6-top-crypto-movers-apeing-leads-explosive-growth/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/wp-content/uploads/2025/12/image-187-1024x232.png,post,522,,Critical,High,,/doge-to-apeing-rise-apeing-tops-as-the-upcoming-meme-coin/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/wp-content/uploads/2025/12/image-211.png,post,522,,Critical,High,,/post-sitemap10.xml (1),Non-indexable URL appears in sitemap export,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/wp-content/uploads/2026/01/image-203.png,post,522,,Critical,High,,/post-sitemap10.xml (2),Non-indexable URL appears in sitemap export,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/wp-content/uploads/2026/01/image-59-1024x232.png,post,522,,Critical,High,,/top-meme-coins-to-invest-in-dogwifhat-bonk-apemars/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/xrp-price-bounce-whale-activity/url,post,404,,Critical,High,,/xrp-price-bounce-whale-activity/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/xrp-price-drops-market-pressures/N/A,post,404,,Critical,High,,/xrp-price-drops-market-pressures/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/xrp-price-falls-resistance-rejection/N/A,post,404,,Critical,High,,/xrp-price-falls-resistance-rejection/ (11),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/yoake-entertainment-raises-million-blockchain/your_chart_url,post,404,,Critical,High,,/yoake-entertainment-raises-million-blockchain/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/your-chance-on-solana-and-avalanche-is-gone-apemars-stage-15-at-0-0001967-could-be-the-next-100x-meme-coin/,post,404,,Critical,High,,/eth-fear-and-greed-index-neutral-45/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/zachxbt-alleges-circle-logged-420m-compliance-failures/,post,404,,Critical,High,,/bitcoin-faucet-2010-5-btc-giveaway-worth-334k/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/zachxbt-alleges-circle-logged-420m-in-compliance-failures-since-2022/,post,404,,Critical,High,,/charles-schwab-crypto-vertical-bitcoin-buying-soon/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/zec-price-outlook-bear-bull-btc-2014-pattern/,post,404,,Critical,High,,/strategy-strc-proceeds-16800-btc-weekly-buying-power/ (1),,Broken URL has signals but no safe replacement was inferred; map manually.
https://tokentopnews.com/crypto-topics/press-releases/,press_release_archive,404,https://tokentopnews.com/press-release/,Critical,High,,/crypto-topics/cloud-mining/ (1) | /macro/regulation/page/2/ (1) | /sponsored-articles/ (1),Replacement candidate: https://tokentopnews.com/press-release/,Keep the surviving archive and consolidate old variant to https://tokentopnews.com/press-release/.
https://tokentopnews.com/cryptocurrency-news/dogecoin/,section_archive,301,https://tokentopnews.com/trends/memecoins/,High,High,,/dogecoin-price-analysis-can-doge-hold-momentum-as-liquidity-shifts/ (7) | /bitdeer-new-generation-miners-litecoin-dogecoin/ (7) | /rex-ospreys-dogecoin-etf-launch/ (3),Replacement candidate: https://tokentopnews.com/trends/memecoins/,Redirect to https://tokentopnews.com/trends/memecoins/.
https://tokentopnews.com/nft/,section_archive,301,https://tokentopnews.com/nft-collectors-value-culture-over-finance/,High,High,,/binance-adopts-bitcoin-nfts/ (1) | /opensea-product-manager-sentenced-for-insider-trading/ (1) | /new-crypto-lender-blend/ (1),Replacement candidate: https://tokentopnews.com/nft-collectors-value-culture-over-finance/,Redirect to https://tokentopnews.com/nft-collectors-value-culture-over-finance/.
